3.118000e-02, 5, 200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.974000e-02, 5, 400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.508000e-02, 5, 600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.518200e-01, 5, 800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.734000e-01, 5, 1000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.067400e-01, 5, 1200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.480400e-01, 5, 1400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.787600e-01, 5, 1600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.139400e-01, 5, 1800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.558200e-01, 5, 2000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.783000e-01, 5, 2200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.453600e-01, 5, 2400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.128000e-01, 5, 2600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.650000e-01, 5, 2800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.799600e-01, 5, 3000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.211400e-01, 5, 3200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.362200e-01, 5, 3400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.127600e-01, 5, 3600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.233000e-01, 5, 3800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.703000e-01, 5, 4000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.960200e-01, 5, 4200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.231200e-01, 5, 4400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.722800e-01, 5, 4600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.675400e-01, 5, 4800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.026720e+00, 5, 5000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.117060e+00, 5, 5200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.127320e+00, 5, 5400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.103920e+00, 5, 5600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.216240e+00, 5, 5800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.238400e+00, 5, 6000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.277880e+00, 5, 6200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.331900e+00, 5, 6400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.369460e+00, 5, 6600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.397680e+00, 5, 6800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.485420e+00, 5, 7000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.494020e+00, 5, 7200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.544620e+00, 5, 7400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.570940e+00, 5, 7600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.632600e+00, 5, 7800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.627320e+00, 5, 8000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.694740e+00, 5, 8200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.745080e+00, 5, 8400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.753860e+00, 5, 8600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.782000e+00, 5, 8800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.860760e+00, 5, 9000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.855080e+00, 5, 9200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.979420e+00, 5, 9400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.091880e+00, 5, 9600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.088620e+00, 5, 9800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.206220e+00, 5, 10000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.338660e+00, 5, 10200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.277100e+00, 5, 10400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.388580e+00, 5, 10600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.382380e+00, 5, 10800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.488760e+00, 5, 11000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.478580e+00, 5, 11200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.559320e+00, 5, 11400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.568920e+00, 5, 11600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.599900e+00, 5, 11800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.637440e+00, 5, 12000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.683240e+00, 5, 12200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.751380e+00, 5, 12400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.808400e+00, 5, 12600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.831880e+00, 5, 12800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.901860e+00, 5, 13000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.922980e+00, 5, 13200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.950820e+00, 5, 13400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.062800e+00, 5, 13600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.051120e+00, 5, 13800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.132860e+00, 5, 14000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.177880e+00, 5, 14200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.240820e+00, 5, 14400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.256840e+00, 5, 14600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.279020e+00, 5, 14800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.311520e+00, 5, 15000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.382260e+00, 5, 15200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.451260e+00, 5, 15400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.537600e+00, 5, 15600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.531680e+00, 5, 15800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.615580e+00, 5, 16000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.608740e+00, 5, 16200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.652900e+00, 5, 16400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.709060e+00, 5, 16600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.773800e+00, 5, 16800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.823440e+00, 5, 17000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.897460e+00, 5, 17200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.960260e+00, 5, 17400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.841920e+00, 5, 17600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.989860e+00, 5, 17800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.986880e+00, 5, 18000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.006360e+00, 5, 18200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.057879e+00, 5, 18400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.157100e+00, 5, 18600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.267440e+00, 5, 18800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.327580e+00, 5, 19000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.507940e+00, 5, 19200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.533640e+00, 5, 19400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.786820e+00, 5, 19600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.663060e+00, 5, 19800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.864620e+00, 5, 20000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
